id	name	zip	county_id	county_name	slug	populity	type
2242	Kővágótöttös	7675	2	Baranya	kovagotottos	374	Község
1928	Kövegy	6912	6	Csongrád	kovegy	448	Község
2497	Köveskál	8274	19	Veszprém	koveskal	422	Község
445	Kulcs	2458	7	Fejér	kulcs	2568	Község
1764	Kunadacs	6097	3	Bács-Kiskun	kunadacs	1623	Község
1704	Kunágota	5746	4	Békés	kunagota	2988	Község
1834	Kunbaja	6435	3	Bács-Kiskun	kunbaja	1728	Község
1740	Kunbaracs	6043	3	Bács-Kiskun	kunbaracs	664	Község
1623	Kuncsorba	5412	16	Jász-Nagykun-Szolnok	kuncsorba	697	Község
1826	Kunfehértó	6413	3	Bács-Kiskun	kunfeherto	2253	Község
1612	Kunhegyes	5340	16	Jász-Nagykun-Szolnok	kunhegyes	8396	Város
1607	Kunmadaras	5321	16	Jász-Nagykun-Szolnok	kunmadaras	5872	Nagyközség
1763	Kunpeszér	6096	3	Bács-Kiskun	kunpeszer	688	Község
1772	Kunszállás	6115	3	Bács-Kiskun	kunszallas	1710	Község
1628	Kunszentmárton	5440	16	Jász-Nagykun-Szolnok	kunszentmarton	9161	Város
1629	Kunszentmárton (Kungyalu)	5449	16	Jász-Nagykun-Szolnok	kungyalu	0	
1762	Kunszentmiklós	6090	3	Bács-Kiskun	kunszentmiklos	8734	Város
2989	Kunsziget	9184	8	Győr-Moson-Sopron	kunsziget	1220	Község
2655	Kup	8595	19	Veszprém	kup	484	Község
1062	Kupa	3813	5	Borsod-Abaúj-Zemplén	kupa	166	Község
2059	Kurd	7226	17	Tolna	kurd	1286	Község
1016	Kurityán	3732	5	Borsod-Abaúj-Zemplén	kurityan	1741	Község
2852	Kustánszeg	8919	20	Zala	kustanszeg	544	Község
2177	Kutas	7541	14	Somogy	kutas	421	Község
689	Kutasó	3066	12	Nógrád	kutaso	140	Község
1892	Kübekháza	6755	6	Csongrád	kubekhaza	1586	Község
3099	Külsővat	9532	19	Veszprém	kulsovat	780	Község
2443	Küngös	8162	19	Veszprém	kungos	572	Község
487	Lábatlan	2541	11	Komárom-Esztergom	labatlan	5315	Város
488	Lábatlan 2.	2542	11	Komárom-Esztergom	labatlan	0	
2182	Lábod	7551	14	Somogy	labod	2106	Község
1164	Lácacséke	3967	5	Borsod-Abaúj-Zemplén	lacacseke	405	Község
2172	Lad	7535	14	Somogy	lad	483	Község
1742	Ladánybene	6045	3	Bács-Kiskun	ladanybene	1706	Község
1048	Ládbesenyő	3780	5	Borsod-Abaúj-Zemplén	ladbesenyo	479	Község
2427	Lajoskomárom	8136	7	Fejér	lajoskomarom	2424	Nagyközség
1743	Lajosmizse	6050	3	Bács-Kiskun	lajosmizse	11665	Város
2847	Lakhegy	8913	20	Zala	lakhegy	1076	Község
1749	Lakitelek	6065	3	Bács-Kiskun	lakitelek	4666	Nagyközség
2295	Lapáncsa	7775	2	Baranya	lapancsa	246	Község
1410	Laskod	4543	15	Szabolcs-Szatmár-Bereg	laskod	1067	Község
2834	Lasztonya	8887	20	Zala	lasztonya	859	Község
2931	Lázi	9089	8	Győr-Moson-Sopron	lazi	586	Község
243	Leányfalu	2016	13	Pest	leanyfalu	3409	Nagyközség
469	Leányvár	2518	11	Komárom-Esztergom	leanyvar	1763	Község
2970	Lébény	9155	8	Győr-Moson-Sopron	lebeny	3177	Nagyközség
502	Legénd	2619	12	Nógrád	legend	518	Község
1119	Legyesbénye	3904	5	Borsod-Abaúj-Zemplén	legyesbenye	1664	Község
1071	Léh	3832	5	Borsod-Abaúj-Zemplén	leh	455	Község
978	Lénárddaróc	3648	5	Borsod-Abaúj-Zemplén	lenarddaroc	150	Község
2883	Lendvadedes	8978	20	Zala	lendvadedes	113	Község
2882	Lendvajakabfa	8977	20	Zala	lendvajakabfa	61	Község
2039	Lengyel	7184	2	Baranya	lengyel	587	Község
2876	Lenti	8960	20	Zala	lenti	8623	Város
3307	Lenti (Lentikápolna)	8966	20	Zala	lentikapolna	0	
2423	Lepsény	8132	7	Fejér	lepseny	3306	Nagyközség
2518	Lesencefalu	8318	19	Veszprém	lesencefalu	1178	Község
2519	Lesenceistvánd	8319	19	Veszprém	lesenceistvand	993	Község
1307	Létavértes (Nagyléta)	4281	9	Hajdú-Bihar	nagyleta	7379	Város
1308	Létavértes (Vértes)	4283	9	Hajdú-Bihar	vertes	0	
512	Letkés	2632	13	Pest	letkes	1149	Község
2993	Levél	9221	8	Győr-Moson-Sopron	level	1843	Község
1419	Levelek	4555	15	Szabolcs-Szatmár-Bereg	levelek	2951	Nagyközség
2725	Libickozma	8707	14	Somogy	libickozma	43	Község
2884	Lickóvadamos	8981	20	Zala	lickovadamos	1671	Község
2087	Liget	7331	2	Baranya	liget	446	Község
3002	Lipót	9233	8	Győr-Moson-Sopron	lipot	686	Község
2284	Liptód	7757	2	Baranya	liptod	799	Község
2802	Liszó	8831	20	Zala	liszo	415	Község
2459	Litér	8196	19	Veszprém	liter	2154	Község
1093	Litka	3866	5	Borsod-Abaúj-Zemplén	litka	59	Község
750	Litke	3186	12	Nógrád	litke	900	Község
2563	Lókút	8425	19	Veszprém	lokut	474	Község
1493	Lónya	4836	15	Szabolcs-Szatmár-Bereg	lonya	807	Község
378	Lórév	2309	13	Pest	lorev	312	Község
2467	Lovas	8228	19	Veszprém	lovas	458	Község
2401	Lovasberény	8093	7	Fejér	lovasbereny	2779	Község
2826	Lovászi	8878	20	Zala	lovaszi	172	Község
2636	Lovászpatona	8553	19	Veszprém	lovaszpatona	1292	Község
1701	Lőkösháza	5743	4	Békés	lokoshaza	1935	Község
665	Lőrinci	3021	10	Heves	lorinci	6047	város
666	Lőrinci (Mátravidéki erőmű)	3022	10	Heves	matravideki eromu	0	
668	Lőrinci (Selyp)	3024	10	Heves	selyp	0	
3067	Lövő	9461	8	Győr-Moson-Sopron	lovo	1458	Község
1441	Lövőpetri	4633	15	Szabolcs-Szatmár-Bereg	lovopetri	518	Község
752	Ludányhalászi	3188	12	Nógrád	ludanyhalaszi	1579	Község
791	Ludas	3274	10	Heves	ludas	853	község
3160	Lukácsháza	9724	18	Vas	lukacshaza	1133	Község
1124	Mád	3909	5	Borsod-Abaúj-Zemplén	mad	2413	Község
1847	Madaras	6456	3	Bács-Kiskun	madaras	3148	Község
1954	Madocsa	7026	17	Tolna	madocsa	1988	Község
2978	Maglóca	9169	8	Győr-Moson-Sopron	magloca	769	Község
366	Maglód	2234	13	Pest	maglod	11166	Város
2092	Mágocs	7342	2	Baranya	magocs	2514	Város
1523	Magosliget	4953	15	Szabolcs-Szatmár-Bereg	magosliget	284	Község
1420	Magy	4556	15	Szabolcs-Szatmár-Bereg	magy	1058	Község
2387	Magyaralmás	8071	7	Fejér	magyaralmas	1565	Község
1681	Magyarbánhegyes	5667	4	Békés	magyarbanhegyes	2478	Község
1938	Magyarcsanád	6932	6	Csongrád	magyarcsanad	1559	Község
1714	Magyardombegyház	5838	4	Békés	magyardombegyhaz	310	Község
2088	Magyaregregy	7332	2	Baranya	magyaregregy	790	Község
2130	Magyaregres	7441	14	Somogy	magyaregres	0	
718	Magyargéc	3133	12	Nógrád	magyargec	919	Község
2623	Magyargencs	8517	19	Veszprém	magyargencs	582	Község
1252	Magyarhomorog	4137	9	Hajdú-Bihar	magyarhomorog	984	Község
1996	Magyarkeszi	7098	17	Tolna	magyarkeszi	1338	Község
3263	Magyarlak	9962	18	Vas	magyarlak	929	Község
2336	Magyarlukafa	7925	2	Baranya	magyarlukafa	108	Község
3232	Magyarnádalja	9909	18	Vas	magyarnadalja	0	
2585	Magyarpolány	8449	19	Veszprém	magyarpolany	1268	Község
2286	Magyarsarlós	7761	2	Baranya	magyarsarlos	5795	Város
3233	Magyarszecsőd	9912	18	Vas	magyarszecsod	448	Község
2117	Magyarszék	7396	2	Baranya	magyarszek	1130	Község
2775	Magyarszentmiklós	8776	20	Zala	magyarszentmiklos	284	Község
2346	Magyartelek	7954	2	Baranya	magyartelek	433	Község
395	Majosháza	2339	13	Pest	majoshaza	1459	Község
2298	Majs	7783	2	Baranya	majs	1093	Község
388	Makád	2322	13	Pest	makad	1271	Község
1158	Makkoshotyka	3959	5	Borsod-Abaúj-Zemplén	makkoshotyka	959	Község
863	Maklár	3397	10	Heves	maklar	2460	falu
1925	Makó	6900	6	Csongrád	mako	25004	Város
1926	Makó (Rákos)	6903	6	Csongrád	rakos	0	
2630	Malomsok	8533	19	Veszprém	malomsok	569	Község
883	Mályi	3434	5	Borsod-Abaúj-Zemplén	malyi	4415	Község
975	Mályinka	3645	5	Borsod-Abaúj-Zemplén	malyinka	516	Község
1447	Mándok	4644	15	Szabolcs-Szatmár-Bereg	mandok	4569	Város
2085	Mánfa	7304	2	Baranya	manfa	849	Község
274	Mány	2065	7	Fejér	many	2367	Község
2271	Maráza	7733	2	Baranya	maraza	876	Község
2721	Marcali	8700	14	Somogy	csomend	365	Község
2722	Marcali	8701	14	Somogy	marcali	0	
2727	Marcali (Horvátkút)	8709	14	Somogy	horvatkut	0	
2629	Marcaltő	8532	19	Veszprém	marcalto	851	Község
2628	Marcaltő (Ihász)	8531	19	Veszprém	ihasz	0	
477	Máriahalom	2527	11	Komárom-Esztergom	mariahalom	681	Község
3000	Máriakálnok	9231	8	Győr-Moson-Sopron	mariakalnok	1698	Község
2235	Máriakéménd	7663	2	Baranya	mariakemend	543	Község
510	Márianosztra	2629	13	Pest	marianosztra	888	Község
1319	Máriapócs	4326	15	Szabolcs-Szatmár-Bereg	mariapocs	2217	Város
784	Markaz	3262	10	Heves	markaz	1831	község
698	Márkháza	3075	12	Nógrád	markhaza	242	Község
2577	Márkó	8441	19	Veszprém	marko	1188	Község
2352	Markóc	7967	2	Baranya	markoc	566	Község
2974	Markotabödöge	9164	8	Győr-Moson-Sopron	markotabodoge	503	Község
2835	Maróc	8888	20	Zala	maroc	182	Község
2294	Márok	7774	2	Baranya	marok	493	Község
2881	Márokföld	8976	20	Zala	marokfold	47	Község
1507	Márokpapi	4932	15	Szabolcs-Szatmár-Bereg	marokpapi	429	Község
1934	Maroslele	6921	6	Csongrád	maroslele	2166	Község
1870	Mártély	6636	6	Csongrád	martely	1292	Község
1627	Martfű	5435	16	Jász-Nagykun-Szolnok	martfu	7033	Város
448	Martonvásár	2462	7	Fejér	martonvasar	5651	Város
1028	Martonyi	3755	5	Borsod-Abaúj-Zemplén	martonyi	491	Község
1450	Mátészalka	4700	15	Szabolcs-Szatmár-Bereg	mateszalka	17807	Város
1451	Mátészalka 2.	4702	15	Szabolcs-Szatmár-Bereg	mateszalka	0	
1843	Mátételke	6452	3	Bács-Kiskun	matetelke	575	Község
772	Mátraballa	3247	10	Heves	matraballa	822	község
771	Mátraderecske	3246	10	Heves	matraderecske	2105	község
734	Mátramindszent	3155	12	Nógrád	matramindszent	894	Község
726	Mátranovák	3143	12	Nógrád	matranovak	1110	Község
3275	Mátranovák (Bányatelep)	3144	12	Nógrád	banyatelep	0	
725	Mátraszele	3142	12	Nógrád	matraszele	1037	Község
765	Mátraszentimre	3235	10	Heves	matraszentimre	535	Község
764	Mátraszentimre (Galyatető)	3234	10	Heves	galyateto	0	
691	Mátraszőlős	3068	12	Nógrád	matraszolos	1594	Község
727	Mátraterenye (Homokterenye)	3145	12	Nógrád	homokterenye	1971	Község
728	Mátraterenye (Nádújfalu)	3146	12	Nógrád	nadujfalu	0	
699	Mátraverebély	3077	12	Nógrád	matraverebely	2119	Község
2326	Matty	7854	2	Baranya	matty	376	Község
2425	Mátyásdomb	8134	7	Fejér	matyasdomb	792	Község
1492	Mátyus	4835	15	Szabolcs-Szatmár-Bereg	matyus	326	Község
2100	Máza	7351	2	Baranya	maza	1309	Község
2086	Mecsekpölöske	7305	2	Baranya	mecsekpoloske	450	Község
2984	Mecsér	9176	8	Győr-Moson-Sopron	mecser	619	Község
1677	Medgyesbodzás	5663	4	Békés	medgyesbodzas	1180	Község
1678	Medgyesbodzás (Gábortelep)	5664	4	Békés	gabortelep	0	
1680	Medgyesegyháza	5666	4	Békés	medgyesegyhaza	3984	Város
1707	Medgyesegyháza (Bánkút)	5752	4	Békés	bankut	0	
1971	Medina	7057	17	Tolna	medina	843	Község
3186	Meggyeskovácsi	9757	18	Vas	meggyeskovacsi	714	Község
1006	Megyaszó	3718	5	Borsod-Abaúj-Zemplén	megyaszo	2882	Község
3184	Megyehíd	9754	18	Vas	megyehid	340	Község
1694	Méhkerék	5726	4	Békés	mehkerek	2211	Község
1540	Méhtelek	4975	15	Szabolcs-Szatmár-Bereg	mehtelek	806	Község
2094	Mekényes	7344	2	Baranya	mekenyes	313	Község
1841	Mélykút	6449	3	Bács-Kiskun	melykut	5641	Város
2494	Mencshely	8271	19	Veszprém	mencshely	269	Község
367	Mende	2235	13	Pest	mende	4294	Község
1094	Méra	3871	5	Borsod-Abaúj-Zemplén	mera	1804	Község
2958	Mérges	9136	8	Győr-Moson-Sopron	merges	96	Község
1333	Mérk	4352	15	Szabolcs-Szatmár-Bereg	merk	0	
2135	Mernye	7453	14	Somogy	mernye	241	Község
3098	Mersevát	9531	18	Vas	mersevat	613	Község
3139	Mesterháza	9662	18	Vas	mesterhaza	158	Község
3109	Mesteri	9551	18	Vas	mesteri	264	Község
1631	Mesterszállás	5452	16	Jász-Nagykun-Szolnok	mesterszallas	0	
1027	Meszes	3754	5	Borsod-Abaúj-Zemplén	meszes	210	Község
3177	Meszlen	9745	18	Vas	meszlen	241	Község
1674	Mezőberény	5650	4	Békés	mezobereny	10994	Város
888	Mezőcsát	3450	5	Borsod-Abaúj-Zemplén	mezocsat	6508	Város
2126	Mezőcsokonya	7434	14	Somogy	mezocsokonya	1285	Község
424	Mezőfalva	2422	7	Fejér	mezofalva	5038	Nagyközség
1697	Mezőgyán	5732	4	Békés	mezogyan	1220	Község
1710	Mezőhegyes	5820	4	Békés	mezohegyes	5882	Város
1632	Mezőhék	5453	16	Jász-Nagykun-Szolnok	mezohek	364	Község
884	Mezőkeresztes	3441	5	Borsod-Abaúj-Zemplén	mezokeresztes	4215	Város
2428	Mezőkomárom	8137	7	Fejér	mezokomarom	1024	Község
1708	Mezőkovácsháza	5800	4	Békés	mezokovacshaza	6596	Város
866	Mezőkövesd	3400	5	Borsod-Abaúj-Zemplén	mezokovesd	17272	Város
1444	Mezőladány	4641	15	Szabolcs-Szatmár-Bereg	mezoladany	1102	Község
2620	Mezőlak	8514	19	Veszprém	mezolak	1062	Község
886	Mezőnagymihály	3443	5	Borsod-Abaúj-Zemplén	mezonagymihaly	1136	Község
874	Mezőnyárád	3421	5	Borsod-Abaúj-Zemplén	mezonyarad	1708	Község
2939	Mezőörs	9097	8	Győr-Moson-Sopron	mezoors	995	Község
2940	Mezőörs (Mindszentpuszta)	9098	8	Győr-Moson-Sopron	mindszentpuszta	0	
1236	Mezőpeterd	4118	9	Hajdú-Bihar	mezopeterd	594	Község
1249	Mezősas	4134	9	Hajdú-Bihar	mezosas	722	Község
849	Mezőszemere	3378	10	Heves	mezoszemere	1347	Község
2424	Mezőszentgyörgy	8133	7	Fejér	mezoszentgyorgy	1426	Község
1949	Mezőszilas	7017	7	Fejér	mezoszilas	2333	Község
847	Mezőtárkány	3375	10	Heves	mezotarkany	1740	község
1620	Mezőtúr	5400	16	Jász-Nagykun-Szolnok	mezotur	18426	Város
1621	Mezőtúr 4.	5404	16	Jász-Nagykun-Szolnok	mezotur	0	
1139	Mezőzombor	3931	5	Borsod-Abaúj-Zemplén	mezozombor	2559	Község
748	Mihálygerge	3184	12	Nógrád	mihalygerge	636	Község
2619	Mihályháza	8513	19	Veszprém	mihalyhaza	800	Község
3030	Mihályi	9342	8	Győr-Moson-Sopron	mihalyi	1149	Község
2156	Mike	7512	14	Somogy	mike	377	Község
576	Mikebuda	2736	13	Pest	mikebuda	778	Község
2869	Mikekarácsonyfa	8949	20	Zala	mikekaracsonyfa	315	Község
1302	Mikepércs	4271	9	Hajdú-Bihar	mikepercs	4249	Község
2082	Miklósi	7286	14	Somogy	miklosi	0	
3303	Miklósi	8669	14	Somogy	miklosi	0	
824	Mikófalva	3344	10	Heves	mikofalva	790	Község
3227	Mikosszéplak	9835	18	Vas	mikosszeplak	367	Község
2850	Milejszeg	8917	20	Zala	milejszeg	0	
1520	Milota	4948	15	Szabolcs-Szatmár-Bereg	milota	953	Község
1868	Mindszent	6630	6	Csongrád	mindszent	7332	Város
2500	Mindszentkálla	8282	19	Veszprém	mindszentkalla	306	Község
1813	Miske	6343	3	Bács-Kiskun	miske	1922	Község
898	Miskolc	3500	5	Borsod-Abaúj-Zemplén	miskolc	0	
899	Miskolc	3501	5	Borsod-Abaúj-Zemplén	miskolc	0	
910	Miskolc	3524	5	Borsod-Abaúj-Zemplén	miskolc	0	
911	Miskolc	3525	5	Borsod-Abaúj-Zemplén	miskolc	171548	Megyei jogú város
912	Miskolc	3526	5	Borsod-Abaúj-Zemplén	miskolc	0	
913	Miskolc	3527	5	Borsod-Abaúj-Zemplén	miskolc	0	
914	Miskolc	3528	5	Borsod-Abaúj-Zemplén	miskolc	0	
915	Miskolc	3529	5	Borsod-Abaúj-Zemplén	miskolc	0	
916	Miskolc	3530	5	Borsod-Abaúj-Zemplén	miskolc	0	
917	Miskolc	3531	5	Borsod-Abaúj-Zemplén	miskolc	0	
918	Miskolc	3532	5	Borsod-Abaúj-Zemplén	miskolc	0	
919	Miskolc	3533	5	Borsod-Abaúj-Zemplén	miskolc	0	
920	Miskolc	3534	5	Borsod-Abaúj-Zemplén	miskolc	0	
921	Miskolc	3535	5	Borsod-Abaúj-Zemplén	miskolc	0	
903	Miskolc (Bükkszentlászló)	3510	5	Borsod-Abaúj-Zemplén	bukkszentlaszlo	0	
3277	Miskolc (Diósgyőr)	3511	5	Borsod-Abaúj-Zemplén	diosgyor	0	
904	Miskolc (Egyetemváros)	3515	5	Borsod-Abaúj-Zemplén	egyetemvaros	0	
905	Miskolc (Görömböly)	3516	5	Borsod-Abaúj-Zemplén	goromboly	0	
901	Miskolc (Hejőcsaba)	3508	5	Borsod-Abaúj-Zemplén	hejocsaba	0	
906	Miskolc (Lillafüred)	3517	5	Borsod-Abaúj-Zemplén	lillafured	0	
908	Miskolc (Miskolctapolca)	3519	5	Borsod-Abaúj-Zemplén	miskolctapolca	0	
907	Miskolc (Pereces)	3518	5	Borsod-Abaúj-Zemplén	pereces	0	
909	Miskolc (Szirma)	3521	5	Borsod-Abaúj-Zemplén	szirma	0	
902	Miskolc (Újdiósgyőr)	3509	5	Borsod-Abaúj-Zemplén	ujdiosgyor	0	
900	Miskolc 4.	3504	5	Borsod-Abaúj-Zemplén	miskolc	0	
1976	Miszla	7065	17	Tolna	miszla	318	Község
643	Mocsa	2911	11	Komárom-Esztergom	mocsa	2313	Község
324	Mogyoród	2146	13	Pest	mogyorod	6091	Nagyközség
484	Mogyorósbánya	2535	11	Komárom-Esztergom	mogyorosbanya	870	Község
2374	Moha	8042	7	Fejér	moha	534	Község
2253	Mohács	7700	2	Baranya	mohacs	19735	Város
2258	Mohács (Sárhát)	7715	2	Baranya	sarhat	0	
2257	Mohács (Újmohács)	7714	2	Baranya	ujmohacs	0	
2254	Mohács 2.	7701	2	Baranya	mohacs	0	
563	Mohora	2698	12	Nógrád	mohora	1005	Község
2815	Molnári	8863	20	Zala	molnari	732	Község
1061	Monaj	3812	5	Borsod-Abaúj-Zemplén	monaj	990	Község
1120	Monok	3905	5	Borsod-Abaúj-Zemplén	monok	1737	Község
350	Monor	2200	13	Pest	monor	18025	Város
351	Monor 1.	2201	13	Pest	monor	0	
352	Monor 2.	2202	13	Pest	monor	0	
356	Monorierdő	2213	13	Pest	monorierdo	4239	Község
825	Mónosbél	3345	10	Heves	monosbel	387	község 
1306	Monostorpályi	4275	9	Hajdú-Bihar	monostorpalyi	2259	Község
2496	Monoszló	8273	19	Veszprém	monoszlo	135	Község
2278	Monyoród	7751	2	Baranya	monyorod	203	Község
2384	Mór	8060	7	Fejér	mor	14760	Város
2029	Mórágy	7165	17	Tolna	moragy	815	Község
1911	Mórahalom	6782	6	Csongrád	morahalom	6010	Város
1776	Móricgát	6132	3	Bács-Kiskun	moricgat	505	Község
2953	Mórichida	9131	8	Győr-Moson-Sopron	morichida	854	Község
2067	Mosdós	7257	14	Somogy	mosdos	0	
2990	Mosonmagyaróvár	9200	8	Győr-Moson-Sopron	mosonmagyarovar	31970	Város
2991	Mosonmagyaróvár 1.	9201	8	Győr-Moson-Sopron	mosonmagyarovar	0	
2969	Mosonszentmiklós	9154	8	Győr-Moson-Sopron	mosonszentmiklos	2480	Község
2988	Mosonszentmiklós (Mosonújhely)	9183	8	Győr-Moson-Sopron	mosonujhely	0	
3009	Mosonszolnok	9245	8	Győr-Moson-Sopron	mosonszolnok	1691	Község
2027	Mőcsény	7163	17	Tolna	mocseny	366	Község
2040	Mucsfa	7185	17	Tolna	mucsfa	1124	Község
2047	Mucsi	7195	17	Tolna	mucsi	506	Község
1023	Múcsony	3744	5	Borsod-Abaúj-Zemplén	mucsony	0	
923	Muhi	3552	5	Borsod-Abaúj-Zemplén	muhi	547	Község
2803	Murakeresztúr	8834	20	Zala	murakeresztur	1870	Község
2820	Murarátka	8871	20	Zala	muraratka	279	Község
2035	Murga	7176	17	Tolna	murga	92	Község
1684	Murony	5672	4	Békés	murony	1382	Község
1500	Nábrád	4911	15	Szabolcs-Szatmár-Bereg	nabrad	962	Község
2404	Nadap	8097	7	Fejér	nadap	528	Község
2434	Nádasdladány	8145	7	Fejér	nadasdladany	1832	Község
1273	Nádudvar	4181	9	Hajdú-Bihar	nadudvar	9330	Város
2705	Nágocs	8674	14	Somogy	nagocs	0	
2625	Nagyacsád	8521	19	Veszprém	nagyacsad	674	Község
1505	Nagyar	4922	15	Szabolcs-Szatmár-Bereg	nagyar	717	Község
2153	Nagyatád	7500	14	Somogy	nagyatad	0	
2154	Nagyatád	7501	14	Somogy	nagyatad	11712	Város
2919	Nagybajcs	9063	8	Győr-Moson-Sopron	nagybajcs	949	Község
2797	Nagybakónak	8821	20	Zala	nagybakonak	446	Község
1682	Nagybánhegyes	5668	4	Békés	nagybanhegyes	1428	Község
1859	Nagybaracska	6527	3	Bács-Kiskun	nagybaracska	2450	Község
971	Nagybarca	3641	5	Borsod-Abaúj-Zemplén	nagybarca	953	Község
2696	Nagyberény	8656	14	Somogy	nagybereny	1406	Község
2065	Nagyberki	7255	14	Somogy	nagyberki	478	Község
514	Nagybörzsöny	2634	13	Pest	nagyborzsony	788	Község
3081	Nagycenk	9485	8	Győr-Moson-Sopron	nagycenk	1823	Nagyközség
956	Nagycsécs	3598	5	Borsod-Abaúj-Zemplén	nagycsecs	867	Község
2677	Nagycsepely	8628	14	Somogy	nagycsepely	0	
1358	Nagycserkesz	4445	15	Szabolcs-Szatmár-Bereg	nagycserkesz	1883	Község
2637	Nagydém	8554	19	Veszprém	nagydem	403	Község
1485	Nagydobos	4823	15	Szabolcs-Szatmár-Bereg	nagydobos	2177	Község
1964	Nagydorog	7044	17	Tolna	nagydorog	2845	Nagyközség
1336	Nagyecsed	4355	15	Szabolcs-Szatmár-Bereg	nagyecsed	6904	Város
1933	Nagyér	6917	6	Csongrád	nagyer	594	Község
2554	Nagyesztergár	8415	19	Veszprém	nagyesztergar	1248	Község
794	Nagyfüged	3282	10	Heves	nagyfuged	1875	község 
3141	Nagygeresd	9664	18	Vas	nagygeresd	0	
2535	Nagygörbő	8356	20	Zala	nagygorbo	190	Község
2634	Nagygyimót	8551	19	Veszprém	nagygyimot	608	Község
2093	Nagyhajmás	7343	2	Baranya	nagyhajmas	403	Község
1379	Nagyhalász	4485	15	Szabolcs-Szatmár-Bereg	nagyhalasz	5946	Város
2308	Nagyharsány	7822	2	Baranya	nagyharsany	1590	Község
1211	Nagyhegyes	4064	9	Hajdú-Bihar	nagyhegyes	2772	Község
1180	Nagyhuta	3994	5	Borsod-Abaúj-Zemplén	nagyhuta	210	Község
648	Nagyigmánd	2942	11	Komárom-Esztergom	nagyigmand	3017	Nagyközség
1619	Nagyiván	5363	16	Jász-Nagykun-Szolnok	nagyivan	1222	Község
1316	Nagykálló	4320	15	Szabolcs-Szatmár-Bereg	nagykallo	10151	Város
1706	Nagykamarás	5751	4	Békés	nagykamaras	1606	Község
2791	Nagykanizsa	8800	20	Zala	nagykanizsa	51099	Megyei jogú város
2795	Nagykanizsa (Palin)	8808	20	Zala	palin	0	
2796	Nagykanizsa (Sánc)	8809	20	Zala	sanc	0	
2792	Nagykanizsa 2.	8802	20	Zala	nagykanizsa	0	
2793	Nagykanizsa 3.	8803	20	Zala	nagykanizsa	0	
2794	Nagykanizsa 4.	8804	20	Zala	nagykanizsa	0	
427	Nagykarácsony	2425	7	Fejér	nagykaracsony	1481	Község
586	Nagykáta	2760	13	Pest	nagykata	12903	Város
1244	Nagykereki	4127	9	Hajdú-Bihar	nagykereki	1280	Község
715	Nagykeresztúr	3129	12	Nógrád	nagykeresztur	668	Község
1991	Nagykónyi	7092	17	Tolna	nagykonyi	1202	Község
2181	Nagykorpád	7545	14	Somogy	nagykorpad	618	Község
292	Nagykovácsi	2094	13	Pest	nagykovacsi	6548	Nagyközség
2274	Nagykozár	7741	2	Baranya	nagykozar	1838	Község
660	Nagykökényes	3012	10	Heves	nagykokenyes	612	község
3202	Nagykölked	9784	18	Vas	nagykolked	179	Község
582	Nagykőrös	2750	13	Pest	nagykoros	24936	Város
583	Nagykőrös 1.	2751	13	Pest	nagykoros	0	
584	Nagykőrös 2.	2752	13	Pest	nagykoros	0	
1561	Nagykörű	5065	16	Jász-Nagykun-Szolnok	nagykoru	1695	Község
1939	Nagylak	6933	6	Csongrád	nagylak	545	Község
740	Nagylóc	3175	12	Nógrád	nagyloc	1623	Község
435	Nagylók	2435	7	Fejér	nagylok	1128	Község
3078	Nagylózs	9482	8	Győr-Moson-Sopron	nagylozs	938	Község
1864	Nagymágocs	6622	6	Csongrád	nagymagocs	3210	Nagyközség
2104	Nagymányok	7355	17	Tolna	nagymanyok	2459	Város
507	Nagymaros	2626	13	Pest	nagymaros	4820	Város
3234	Nagymizdó	9913	18	Vas	nagymizdo	100	Község
2299	Nagynyárád	7784	2	Baranya	nagynyarad	761	Község
524	Nagyoroszi	2645	12	Nógrád	nagyoroszi	2180	Község
2846	Nagypáli	8912	20	Zala	nagypali	275	Község
2269	Nagypall	7731	2	Baranya	nagypall	439	Község
1268	Nagyrábé	4173	9	Hajdú-Bihar	nagyrabe	2299	Nagyközség
2758	Nagyrada	8746	20	Zala	nagyrada	545	Község
759	Nagyréde	3214	10	Heves	nagyrede	3326	Község
1635	Nagyrév	5463	16	Jász-Nagykun-Szolnok	nagyrev	713	Község
474	Nagysáp	2524	11	Komárom-Esztergom	nagysap	1643	Község
2752	Nagyszakácsi	8739	14	Somogy	nagyszakacsi	0	
1986	Nagyszékely	7085	17	Tolna	nagyszekely	447	Község
1528	Nagyszekeres	4962	15	Szabolcs-Szatmár-Bereg	nagyszekeres	580	Község
1722	Nagyszénás	5931	4	Békés	nagyszenas	5425	Nagyközség
2921	Nagyszentjános	9072	8	Győr-Moson-Sopron	nagyszentjanos	1874	Község
1995	Nagyszokoly	7097	17	Tolna	nagyszokoly	915	Község
864	Nagytálya	3398	10	Heves	nagytalya	892	község
320	Nagytarcsa	2142	13	Pest	nagytarcsa	3488	Község
2643	Nagytevel	8562	19	Veszprém	nagytevel	563	Község
3224	Nagytilaj	9832	18	Vas	nagytilaj	150	Község
2301	Nagytótfalu	7800	2	Baranya	nagytotfalu	402	Község
1862	Nagytőke	6612	6	Csongrád	nagytoke	466	Község
837	Nagyút	3357	10	Heves	nagyut	779	község
1481	Nagyvarsány	4812	15	Szabolcs-Szatmár-Bereg	nagyvarsany	1299	Község
